#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CTNNB1	LRP5	9606.ENSP00000495360	9606.ENSP00000294304	0	0	0	0	0	0.325	0.720	0.964	0.992
CTNNB1	FGF19	9606.ENSP00000495360	9606.ENSP00000294312	0	0	0	0	0	0	0	0.644	0.644
CTNNB1	WNT10B	9606.ENSP00000495360	9606.ENSP00000301061	0	0	0	0	0	0.113	0	0.731	0.751
CTNNB1	MAP2K1	9606.ENSP00000495360	9606.ENSP00000302486	0	0	0	0	0.115	0.091	0	0.608	0.657
CTNNB1	AXIN2	9606.ENSP00000495360	9606.ENSP00000302625	0	0	0	0	0.057	0.869	0.900	0.993	0.999
CTNNB1	FOS	9606.ENSP00000495360	9606.ENSP00000306245	0	0	0	0	0.061	0	0	0.610	0.618
CTNNB1	FGF5	9606.ENSP00000495360	9606.ENSP00000311697	0	0	0	0	0	0	0	0.681	0.681
CTNNB1	DVL3	9606.ENSP00000495360	9606.ENSP00000316054	0	0	0	0	0.051	0.368	0.500	0.669	0.887
CTNNB1	FGF8	9606.ENSP00000495360	9606.ENSP00000321797	0	0	0	0	0	0	0	0.769	0.769
CTNNB1	FZD2	9606.ENSP00000495360	9606.ENSP00000323901	0	0	0	0	0	0.065	0.500	0.871	0.934
CTNNB1	GSK3B	9606.ENSP00000495360	9606.ENSP00000324806	0	0	0	0	0.054	0.991	0.900	0.999	0.999
CTNNB1	PGR	9606.ENSP00000495360	9606.ENSP00000325120	0	0	0	0	0.052	0	0	0.591	0.596
CTNNB1	WNT11	9606.ENSP00000495360	9606.ENSP00000325526	0	0	0	0	0	0.137	0	0.737	0.763
CTNNB1	JAG2	9606.ENSP00000495360	9606.ENSP00000328169	0	0	0	0	0.056	0.098	0	0.469	0.508
CTNNB1	SP1	9606.ENSP00000495360	9606.ENSP00000329357	0	0	0	0	0.091	0.524	0.098	0.647	0.844
CTNNB1	FGF3	9606.ENSP00000495360	9606.ENSP00000334122	0	0	0	0	0	0	0	0.664	0.664
CTNNB1	HEY1	9606.ENSP00000495360	9606.ENSP00000338272	0	0	0	0	0	0	0	0.480	0.480
CTNNB1	TCF7	9606.ENSP00000495360	9606.ENSP00000340347	0	0	0	0	0	0.886	0.900	0.996	0.999
CTNNB1	WNT8B	9606.ENSP00000495360	9606.ENSP00000340677	0	0	0	0	0	0.137	0.500	0.543	0.785
CTNNB1	WNT7B	9606.ENSP00000495360	9606.ENSP00000341032	0	0	0	0	0	0.137	0	0.718	0.746
CTNNB1	ESR2	9606.ENSP00000495360	9606.ENSP00000343925	0	0	0	0	0.052	0.060	0	0.507	0.522
CTNNB1	E2F1	9606.ENSP00000495360	9606.ENSP00000345571	0	0	0	0	0	0.064	0	0.615	0.624
CTNNB1	FZD9	9606.ENSP00000495360	9606.ENSP00000345785	0	0	0	0	0	0.065	0	0.772	0.778
CTNNB1	FZD6	9606.ENSP00000495360	9606.ENSP00000351605	0	0	0	0	0	0.065	0	0.654	0.663
CTNNB1	FGF17	9606.ENSP00000495360	9606.ENSP00000352414	0	0	0	0	0	0	0	0.650	0.650
CTNNB1	MTOR	9606.ENSP00000495360	9606.ENSP00000354558	0	0	0	0	0.049	0	0	0.692	0.694
CTNNB1	FZD5	9606.ENSP00000495360	9606.ENSP00000354607	0	0	0	0	0.042	0.065	0	0.792	0.797
CTNNB1	DLL1	9606.ENSP00000495360	9606.ENSP00000355718	0	0	0	0	0.056	0.098	0.500	0.507	0.762
CTNNB1	NRAS	9606.ENSP00000495360	9606.ENSP00000358548	0	0	0	0	0.066	0.145	0	0.676	0.719
CTNNB1	WNT2B	9606.ENSP00000495360	9606.ENSP00000358698	0	0	0	0	0	0.137	0	0.725	0.752
CTNNB1	FRAT2	9606.ENSP00000495360	9606.ENSP00000360058	0	0	0	0	0	0	0.400	0.568	0.729
CTNNB1	FRAT1	9606.ENSP00000495360	9606.ENSP00000360060	0	0	0	0	0	0	0.400	0.697	0.810
CTNNB1	JUN	9606.ENSP00000495360	9606.ENSP00000360266	0	0	0	0	0.045	0.095	0	0.891	0.898
CTNNB1	PTEN	9606.ENSP00000495360	9606.ENSP00000361021	0	0	0	0	0.069	0.527	0	0.881	0.943
CTNNB1	FZD8	9606.ENSP00000495360	9606.ENSP00000363826	0	0	0	0	0	0.065	0	0.793	0.798
CTNNB1	NOTCH4	9606.ENSP00000495360	9606.ENSP00000364163	0	0	0	0	0	0.091	0	0.448	0.477
CTNNB1	HES5	9606.ENSP00000495360	9606.ENSP00000367714	0	0	0	0	0	0	0	0.567	0.567
CTNNB1	DVL1	9606.ENSP00000495360	9606.ENSP00000368166	0	0	0	0	0.058	0.640	0.500	0.972	0.994
CTNNB1	CSNK1A1L	9606.ENSP00000495360	9606.ENSP00000369126	0	0	0	0	0.070	0.140	0.900	0.206	0.928
CTNNB1	BRCA2	9606.ENSP00000495360	9606.ENSP00000369497	0	0	0	0	0.042	0	0	0.543	0.543
CTNNB1	FGF9	9606.ENSP00000495360	9606.ENSP00000371790	0	0	0	0	0	0	0	0.692	0.692
CTNNB1	AKT2	9606.ENSP00000495360	9606.ENSP00000375892	0	0	0	0	0.074	0.098	0.400	0.508	0.721
CTNNB1	GRB2	9606.ENSP00000495360	9606.ENSP00000376345	0	0	0	0	0.049	0	0	0.502	0.506
CTNNB1	IGF1	9606.ENSP00000495360	9606.ENSP00000376637	0	0	0	0	0	0	0	0.687	0.687
CTNNB1	WNT5B	9606.ENSP00000495360	9606.ENSP00000380379	0	0	0	0	0	0.137	0	0.649	0.684
CTNNB1	TNFSF11	9606.ENSP00000495360	9606.ENSP00000381775	0	0	0	0	0	0	0	0.697	0.697
CTNNB1	CDKN1A	9606.ENSP00000495360	9606.ENSP00000384849	0	0	0	0	0.043	0	0	0.624	0.625
CTNNB1	NCOA1	9606.ENSP00000495360	9606.ENSP00000385216	0	0	0	0	0	0	0	0.698	0.698
CTNNB1	FGFR1	9606.ENSP00000495360	9606.ENSP00000393312	0	0	0	0	0.088	0.777	0	0.762	0.947
CTNNB1	FGF16	9606.ENSP00000495360	9606.ENSP00000399324	0	0	0	0	0	0	0	0.672	0.672
CTNNB1	SHC1	9606.ENSP00000495360	9606.ENSP00000401303	0	0	0	0	0.048	0	0	0.618	0.620
CTNNB1	RAF1	9606.ENSP00000495360	9606.ENSP00000401888	0	0	0	0	0.116	0.098	0	0.629	0.679
CTNNB1	ESR1	9606.ENSP00000495360	9606.ENSP00000405330	0	0	0	0	0.052	0.301	0	0.952	0.965
CTNNB1	HRAS	9606.ENSP00000495360	9606.ENSP00000407586	0	0	0	0	0.059	0.168	0	0.841	0.865
CTNNB1	BRCA1	9606.ENSP00000495360	9606.ENSP00000418960	0	0	0	0	0.045	0.292	0	0.634	0.731
CTNNB1	BRAF	9606.ENSP00000495360	9606.ENSP00000419060	0	0	0	0	0.087	0.098	0	0.771	0.795
CTNNB1	WNT8A	9606.ENSP00000495360	9606.ENSP00000426653	0	0	0	0	0	0.137	0.500	0.578	0.802
CTNNB1	PIK3R1	9606.ENSP00000495360	9606.ENSP00000428056	0	0	0	0	0.075	0.683	0	0.555	0.858
CTNNB1	FZD4	9606.ENSP00000495360	9606.ENSP00000434034	0	0	0	0	0	0.065	0	0.826	0.830
CTNNB1	APC2	9606.ENSP00000495360	9606.ENSP00000442954	0	0	0	0	0.099	0.881	0.900	0.572	0.994
CTNNB1	AKT1	9606.ENSP00000495360	9606.ENSP00000451828	0	0	0	0	0.074	0.539	0.400	0.930	0.979
CTNNB1	MYC	9606.ENSP00000495360	9606.ENSP00000478887	0	0	0	0	0.058	0.567	0.500	0.937	0.985
CTNNB1	FGF1	9606.ENSP00000495360	9606.ENSP00000480791	0	0	0	0	0	0	0	0.464	0.464
CTNNB1	TCF7L2	9606.ENSP00000495360	9606.ENSP00000486891	0	0	0	0	0.049	0.997	0.900	0.998	0.999
CTNNB1	AKT3	9606.ENSP00000495360	9606.ENSP00000500582	0	0	0	0	0.067	0.098	0	0.472	0.518
CTNNB1	NOTCH1	9606.ENSP00000495360	9606.ENSP00000498587	0	0	0	0	0.083	0.328	0.500	0.931	0.976
CTNNB1	IGF1R	9606.ENSP00000495360	9606.ENSP00000497069	0	0	0	0	0.063	0.397	0.900	0.777	0.985
DDB2	MAPK1	9606.ENSP00000256996	9606.ENSP00000215832	0	0	0	0	0.049	0	0	0.431	0.436
DDB2	BRCA1	9606.ENSP00000256996	9606.ENSP00000418960	0	0	0	0	0.057	0	0	0.496	0.504
DDB2	E2F1	9606.ENSP00000256996	9606.ENSP00000345571	0	0	0	0	0.044	0.292	0	0.336	0.511
DDB2	GADD45A	9606.ENSP00000256996	9606.ENSP00000360025	0	0	0	0	0.049	0	0	0.618	0.621
DDB2	CDKN1A	9606.ENSP00000256996	9606.ENSP00000384849	0	0	0	0	0.065	0.292	0	0.587	0.702
DDB2	TP53	9606.ENSP00000256996	9606.ENSP00000269305	0	0	0	0	0.202	0.095	0.900	0.745	0.979
DLL1	DLL3	9606.ENSP00000355718	9606.ENSP00000205143	0	0	0	0.807	0.042	0	0.900	0.428	0.940
DLL1	WNT3	9606.ENSP00000355718	9606.ENSP00000225512	0	0	0	0	0	0.094	0	0.417	0.449
DLL1	CCND1	9606.ENSP00000355718	9606.ENSP00000227507	0	0	0	0	0.059	0	0	0.391	0.402
DLL1	HES1	9606.ENSP00000355718	9606.ENSP00000232424	0	0	0	0	0.079	0.072	0	0.609	0.637
DLL1	DLL4	9606.ENSP00000355718	9606.ENSP00000249749	0	0	0.068	0.932	0.075	0	0.900	0.413	0.942
DLL1	JAG1	9606.ENSP00000355718	9606.ENSP00000254958	0	0	0	0.853	0.050	0	0.400	0.684	0.804
DLL1	NOTCH2	9606.ENSP00000355718	9606.ENSP00000256646	0	0	0	0.670	0	0.625	0.900	0.990	0.999
DLL1	AXIN1	9606.ENSP00000355718	9606.ENSP00000262320	0	0	0	0	0	0.065	0	0.495	0.508
DLL1	NOTCH3	9606.ENSP00000355718	9606.ENSP00000263388	0	0	0	0.663	0.063	0.292	0.900	0.987	0.999
DLL1	LEF1	9606.ENSP00000355718	9606.ENSP00000265165	0	0	0	0	0.065	0.051	0.500	0.595	0.796
DLL1	EGF	9606.ENSP00000355718	9606.ENSP00000265171	0	0	0	0.551	0.055	0	0	0.487	0.494
DLL1	EGFR	9606.ENSP00000355718	9606.ENSP00000275493	0	0	0	0	0	0.097	0	0.378	0.414
DLL1	WNT3A	9606.ENSP00000355718	9606.ENSP00000284523	0	0	0	0	0.049	0.094	0	0.467	0.501
DLL1	WNT4	9606.ENSP00000355718	9606.ENSP00000290167	0	0	0	0	0.049	0.094	0	0.382	0.421
DLL1	AXIN2	9606.ENSP00000355718	9606.ENSP00000302625	0	0	0	0	0.068	0.065	0	0.451	0.480
DLL1	FGF8	9606.ENSP00000355718	9606.ENSP00000321797	0	0	0	0	0.049	0.042	0	0.423	0.428
DLL1	JAG2	9606.ENSP00000355718	9606.ENSP00000328169	0	0	0	0.839	0.075	0	0.400	0.189	0.510
DLL1	HEY1	9606.ENSP00000355718	9606.ENSP00000338272	0	0	0	0	0.064	0.071	0	0.857	0.864
DLL1	AKT1	9606.ENSP00000355718	9606.ENSP00000451828	0	0	0	0	0.057	0.098	0	0.392	0.437
DLL1	MYC	9606.ENSP00000355718	9606.ENSP00000478887	0	0	0	0	0.062	0.067	0	0.420	0.448
DLL1	HEYL	9606.ENSP00000355718	9606.ENSP00000361943	0	0	0	0	0.062	0.071	0	0.610	0.631
DLL1	HEY2	9606.ENSP00000355718	9606.ENSP00000357348	0	0	0	0	0.067	0.071	0	0.677	0.696
DLL1	CTNNB1	9606.ENSP00000355718	9606.ENSP00000495360	0	0	0	0	0.056	0.098	0.500	0.507	0.762
DLL1	HES5	9606.ENSP00000355718	9606.ENSP00000367714	0	0	0	0	0.086	0	0	0.853	0.859
DLL1	NOTCH4	9606.ENSP00000355718	9606.ENSP00000364163	0	0	0	0.644	0.115	0.087	0.900	0.987	0.998
DLL1	NOTCH1	9606.ENSP00000355718	9606.ENSP00000498587	0	0	0	0.676	0.099	0.615	0.900	0.987	0.999
DLL3	EGFR	9606.ENSP00000205143	9606.ENSP00000275493	0	0	0	0	0	0.075	0	0.384	0.405
DLL3	HES1	9606.ENSP00000205143	9606.ENSP00000232424	0	0	0	0	0	0.071	0	0.482	0.498
DLL3	HEYL	9606.ENSP00000205143	9606.ENSP00000361943	0	0	0	0	0.047	0.071	0	0.515	0.533
DLL3	HEY2	9606.ENSP00000205143	9606.ENSP00000357348	0	0	0	0	0.047	0.071	0	0.599	0.614
DLL3	HEY1	9606.ENSP00000205143	9606.ENSP00000338272	0	0	0	0	0.079	0.071	0	0.677	0.699
DLL3	HES5	9606.ENSP00000205143	9606.ENSP00000367714	0	0	0	0	0.054	0	0	0.719	0.723
DLL3	EGF	9606.ENSP00000205143	9606.ENSP00000265171	0	0	0	0	0	0	0	0.756	0.756
DLL3	DLL4	9606.ENSP00000205143	9606.ENSP00000249749	0	0	0	0.787	0	0	0.900	0.229	0.919
DLL3	DLL1	9606.ENSP00000205143	9606.ENSP00000355718	0	0	0	0.807	0.042	0	0.900	0.428	0.940
DLL3	NOTCH1	9606.ENSP00000205143	9606.ENSP00000498587	0	0	0	0.632	0	0	0.900	0.987	0.998
DLL3	NOTCH3	9606.ENSP00000205143	9606.ENSP00000263388	0	0	0	0.633	0	0	0.900	0.981	0.998
DLL3	NOTCH2	9606.ENSP00000205143	9606.ENSP00000256646	0	0	0	0.648	0	0	0.900	0.988	0.998
DLL3	NOTCH4	9606.ENSP00000205143	9606.ENSP00000364163	0	0	0	0.630	0.042	0	0.900	0.988	0.998
DLL4	DLL3	9606.ENSP00000249749	9606.ENSP00000205143	0	0	0	0.787	0	0	0.900	0.229	0.919
DLL4	WNT3	9606.ENSP00000249749	9606.ENSP00000225512	0	0	0	0	0	0.094	0	0.440	0.471
DLL4	HES1	9606.ENSP00000249749	9606.ENSP00000232424	0	0	0	0	0.054	0.072	0	0.544	0.565
DLL4	WNT3A	9606.ENSP00000249749	9606.ENSP00000284523	0	0	0	0	0	0.094	0	0.372	0.407
DLL4	KIT	9606.ENSP00000249749	9606.ENSP00000288135	0	0	0	0	0.067	0	0	0.400	0.416
DLL4	MYC	9606.ENSP00000249749	9606.ENSP00000478887	0	0	0	0	0.060	0.067	0	0.400	0.427
DLL4	AKT1	9606.ENSP00000249749	9606.ENSP00000451828	0	0	0	0	0.057	0.098	0	0.491	0.530
DLL4	EGF	9606.ENSP00000249749	9606.ENSP00000265171	0	0	0	0	0.055	0	0	0.550	0.556
DLL4	JAG2	9606.ENSP00000249749	9606.ENSP00000328169	0	0	0	0.852	0.083	0	0.400	0.322	0.594
DLL4	HES5	9606.ENSP00000249749	9606.ENSP00000367714	0	0	0	0	0.055	0	0	0.619	0.625
DLL4	HEYL	9606.ENSP00000249749	9606.ENSP00000361943	0	0	0	0	0.078	0.071	0	0.599	0.626
DLL4	FGF2	9606.ENSP00000249749	9606.ENSP00000264498	0	0	0	0	0.054	0.042	0	0.637	0.642
DLL4	EGFR	9606.ENSP00000249749	9606.ENSP00000275493	0	0	0	0	0	0.097	0	0.638	0.659
DLL4	JAG1	9606.ENSP00000249749	9606.ENSP00000254958	0	0	0	0.851	0.049	0	0.400	0.463	0.666
DLL4	CTNNB1	9606.ENSP00000249749	9606.ENSP00000495360	0	0	0	0	0.056	0.098	0	0.691	0.713
DLL4	HEY2	9606.ENSP00000249749	9606.ENSP00000357348	0	0	0	0	0.049	0.071	0	0.748	0.758
DLL4	HEY1	9606.ENSP00000249749	9606.ENSP00000338272	0	0	0	0	0.062	0.071	0	0.792	0.803
DLL4	FLT4	9606.ENSP00000249749	9606.ENSP00000261937	0	0	0	0	0.133	0	0	0.803	0.822
DLL4	DLL1	9606.ENSP00000249749	9606.ENSP00000355718	0	0	0.068	0.932	0.075	0	0.900	0.413	0.942
DLL4	NOTCH4	9606.ENSP00000249749	9606.ENSP00000364163	0	0	0	0.645	0.181	0.087	0.900	0.988	0.998
DLL4	NOTCH3	9606.ENSP00000249749	9606.ENSP00000263388	0	0	0	0.654	0.050	0	0.900	0.986	0.998
DLL4	NOTCH1	9606.ENSP00000249749	9606.ENSP00000498587	0	0	0	0.665	0.062	0.824	0.900	0.987	0.999
DLL4	NOTCH2	9606.ENSP00000249749	9606.ENSP00000256646	0	0	0	0.667	0	0	0.900	0.990	0.999
DVL1	DVL2	9606.ENSP00000368166	9606.ENSP00000005340	0	0	0.060	0.955	0.097	0.811	0.900	0.575	0.991
DVL1	WNT16	9606.ENSP00000368166	9606.ENSP00000222462	0	0	0	0	0	0.132	0	0.476	0.526
DVL1	WNT3	9606.ENSP00000368166	9606.ENSP00000225512	0	0	0	0	0	0.132	0.360	0.614	0.767
DVL1	CCND1	9606.ENSP00000368166	9606.ENSP00000227507	0	0	0	0	0.062	0	0	0.609	0.618
DVL1	FZD10	9606.ENSP00000368166	9606.ENSP00000229030	0	0	0	0	0.052	0.169	0.650	0.465	0.832
DVL1	WNT6	9606.ENSP00000368166	9606.ENSP00000233948	0	0	0	0	0	0.132	0	0.517	0.563
DVL1	FZD3	9606.ENSP00000368166	9606.ENSP00000240093	0	0	0	0	0	0.169	0.650	0.867	0.958
DVL1	NOTCH2	9606.ENSP00000368166	9606.ENSP00000256646	0	0	0	0	0	0.114	0.900	0.283	0.930
DVL1	APC	9606.ENSP00000368166	9606.ENSP00000257430	0	0	0	0	0	0.512	0.900	0.808	0.989
DVL1	WNT10A	9606.ENSP00000368166	9606.ENSP00000258411	0	0	0	0	0	0.129	0	0.462	0.511
DVL1	LRP6	9606.ENSP00000368166	9606.ENSP00000261349	0	0	0	0	0.053	0.108	0.650	0.994	0.998
DVL1	AXIN1	9606.ENSP00000368166	9606.ENSP00000262320	0	0	0	0	0.192	0.699	0.900	0.999	0.999
DVL1	NOTCH3	9606.ENSP00000368166	9606.ENSP00000263388	0	0	0	0	0	0.114	0.900	0.274	0.930
DVL1	WNT5A	9606.ENSP00000368166	9606.ENSP00000264634	0	0	0	0	0	0.132	0.500	0.918	0.961
DVL1	LEF1	9606.ENSP00000368166	9606.ENSP00000265165	0	0	0	0	0	0	0	0.796	0.796
DVL1	EGF	9606.ENSP00000368166	9606.ENSP00000265171	0	0	0	0	0	0.097	0	0.385	0.421
DVL1	WNT2	9606.ENSP00000368166	9606.ENSP00000265441	0	0	0	0	0	0.132	0.360	0.700	0.819
DVL1	WNT9A	9606.ENSP00000368166	9606.ENSP00000272164	0	0	0	0	0.049	0.129	0	0.518	0.566
DVL1	TCF7L1	9606.ENSP00000368166	9606.ENSP00000282111	0	0	0	0	0	0	0	0.452	0.452
DVL1	WNT3A	9606.ENSP00000368166	9606.ENSP00000284523	0	0	0	0	0	0.132	0.500	0.928	0.966
DVL1	WNT7A	9606.ENSP00000368166	9606.ENSP00000285018	0	0	0	0	0.042	0.132	0	0.858	0.872
DVL1	FZD7	9606.ENSP00000368166	9606.ENSP00000286201	0	0	0	0	0	0.386	0.650	0.969	0.992
DVL1	FZD1	9606.ENSP00000368166	9606.ENSP00000287934	0	0	0	0	0.067	0.169	0.650	0.936	0.980
DVL1	WNT9B	9606.ENSP00000368166	9606.ENSP00000290015	0	0	0	0	0	0.129	0	0.517	0.561
DVL1	WNT4	9606.ENSP00000368166	9606.ENSP00000290167	0	0	0	0	0	0.132	0.500	0.610	0.815
DVL1	WNT1	9606.ENSP00000368166	9606.ENSP00000293549	0	0	0	0	0	0.132	0.500	0.893	0.949
DVL1	LRP5	9606.ENSP00000368166	9606.ENSP00000294304	0	0	0	0	0.128	0.108	0.650	0.997	0.999
DVL1	WNT10B	9606.ENSP00000368166	9606.ENSP00000301061	0	0	0	0	0.076	0.129	0	0.542	0.599
DVL1	AXIN2	9606.ENSP00000368166	9606.ENSP00000302625	0	0	0	0	0.060	0.232	0.900	0.892	0.991
DVL1	DVL3	9606.ENSP00000368166	9606.ENSP00000316054	0	0	0.056	0.966	0.062	0.367	0.900	0.501	0.966
DVL1	FZD2	9606.ENSP00000368166	9606.ENSP00000323901	0	0	0	0	0.067	0.169	0.650	0.802	0.939
DVL1	GSK3B	9606.ENSP00000368166	9606.ENSP00000324806	0	0	0	0	0.049	0.093	0.900	0.995	0.999
DVL1	WNT11	9606.ENSP00000368166	9606.ENSP00000325526	0	0	0	0	0	0.132	0.500	0.908	0.956
DVL1	TCF7	9606.ENSP00000368166	9606.ENSP00000340347	0	0	0	0	0.044	0	0	0.492	0.493
DVL1	WNT8B	9606.ENSP00000368166	9606.ENSP00000340677	0	0	0	0	0	0.132	0.500	0.417	0.725
DVL1	WNT7B	9606.ENSP00000368166	9606.ENSP00000341032	0	0	0	0	0.048	0.132	0	0.767	0.791
DVL1	FZD9	9606.ENSP00000368166	9606.ENSP00000345785	0	0	0	0	0.094	0.169	0.650	0.655	0.897
DVL1	FZD6	9606.ENSP00000368166	9606.ENSP00000351605	0	0	0	0	0	0.165	0.650	0.888	0.964
DVL1	FZD5	9606.ENSP00000368166	9606.ENSP00000354607	0	0	0	0	0	0.169	0.650	0.878	0.961
DVL1	WNT2B	9606.ENSP00000368166	9606.ENSP00000358698	0	0	0	0	0	0.132	0	0.516	0.562
DVL1	FRAT2	9606.ENSP00000368166	9606.ENSP00000360058	0	0	0	0	0.060	0	0.900	0.227	0.920
DVL1	FRAT1	9606.ENSP00000368166	9606.ENSP00000360060	0	0	0	0	0.061	0.292	0.900	0.954	0.996
DVL1	JUN	9606.ENSP00000368166	9606.ENSP00000360266	0	0	0	0	0.064	0.113	0	0.710	0.738
DVL1	PTEN	9606.ENSP00000368166	9606.ENSP00000361021	0	0	0	0	0.086	0.071	0	0.389	0.436
DVL1	FZD8	9606.ENSP00000368166	9606.ENSP00000363826	0	0	0	0	0.067	0.169	0.650	0.609	0.879
DVL1	NOTCH4	9606.ENSP00000368166	9606.ENSP00000364163	0	0	0	0	0	0.094	0.900	0.179	0.919
DVL1	MYC	9606.ENSP00000368166	9606.ENSP00000478887	0	0	0	0	0.049	0	0	0.585	0.589
DVL1	TCF7L2	9606.ENSP00000368166	9606.ENSP00000486891	0	0	0	0	0.044	0	0	0.653	0.654
DVL1	AKT1	9606.ENSP00000368166	9606.ENSP00000451828	0	0	0	0	0.149	0.093	0	0.690	0.740
DVL1	WNT8A	9606.ENSP00000368166	9606.ENSP00000426653	0	0	0	0	0	0.132	0.500	0.457	0.743
DVL1	WNT5B	9606.ENSP00000368166	9606.ENSP00000380379	0	0	0	0	0	0.132	0.500	0.520	0.773
DVL1	APC2	9606.ENSP00000368166	9606.ENSP00000442954	0	0	0	0	0.072	0.045	0.900	0.263	0.926
DVL1	NOTCH1	9606.ENSP00000368166	9606.ENSP00000498587	0	0	0	0	0.083	0.094	0.900	0.313	0.935
DVL1	FZD4	9606.ENSP00000368166	9606.ENSP00000434034	0	0	0	0	0.059	0.169	0.650	0.849	0.953
DVL1	CTNNB1	9606.ENSP00000368166	9606.ENSP00000495360	0	0	0	0	0.058	0.640	0.500	0.972	0.994
DVL2	WNT16	9606.ENSP00000005340	9606.ENSP00000222462	0	0	0	0	0	0.132	0	0.346	0.408
DVL2	JUN	9606.ENSP00000005340	9606.ENSP00000360266	0	0	0	0	0	0.113	0	0.370	0.417
DVL2	WNT2B	9606.ENSP00000005340	9606.ENSP00000358698	0	0	0	0	0	0.132	0	0.387	0.445
DVL2	WNT2	9606.ENSP00000005340	9606.ENSP00000265441	0	0	0	0	0	0.132	0	0.394	0.452
DVL2	AKT1	9606.ENSP00000005340	9606.ENSP00000451828	0	0	0	0	0.095	0.093	0	0.387	0.453
DVL2	WNT6	9606.ENSP00000005340	9606.ENSP00000233948	0	0	0	0	0	0.132	0	0.407	0.463
DVL2	WNT10A	9606.ENSP00000005340	9606.ENSP00000258411	0	0	0	0	0	0.129	0	0.416	0.470
DVL2	TCF7L1	9606.ENSP00000005340	9606.ENSP00000282111	0	0	0	0	0.044	0	0	0.475	0.477
DVL2	WNT10B	9606.ENSP00000005340	9606.ENSP00000301061	0	0	0	0	0.042	0.129	0	0.424	0.477
DVL2	MYC	9606.ENSP00000005340	9606.ENSP00000478887	0	0	0	0	0	0	0	0.479	0.479
DVL2	WNT9A	9606.ENSP00000005340	9606.ENSP00000272164	0	0	0	0	0	0.129	0	0.443	0.494
DVL2	CCND1	9606.ENSP00000005340	9606.ENSP00000227507	0	0	0	0	0	0	0	0.508	0.508
DVL2	WNT7A	9606.ENSP00000005340	9606.ENSP00000285018	0	0	0	0	0	0.132	0	0.463	0.514
DVL2	WNT9B	9606.ENSP00000005340	9606.ENSP00000290015	0	0	0	0	0	0.129	0	0.469	0.518
DVL2	WNT3	9606.ENSP00000005340	9606.ENSP00000225512	0	0	0	0	0	0.132	0	0.476	0.526
DVL2	LEF1	9606.ENSP00000005340	9606.ENSP00000265165	0	0	0	0	0	0	0	0.542	0.542
DVL2	TP53	9606.ENSP00000005340	9606.ENSP00000269305	0	0	0	0	0.067	0.360	0	0.326	0.562
DVL2	PTEN	9606.ENSP00000005340	9606.ENSP00000361021	0	0	0	0	0.086	0.104	0	0.543	0.594
DVL2	WNT8B	9606.ENSP00000005340	9606.ENSP00000340677	0	0	0	0	0	0.132	0.500	0.285	0.662
DVL2	WNT7B	9606.ENSP00000005340	9606.ENSP00000341032	0	0	0	0	0	0.132	0	0.645	0.678
DVL2	WNT8A	9606.ENSP00000005340	9606.ENSP00000426653	0	0	0	0	0	0.132	0.500	0.366	0.701
DVL2	WNT5B	9606.ENSP00000005340	9606.ENSP00000380379	0	0	0	0	0	0.132	0.500	0.462	0.746
DVL2	WNT4	9606.ENSP00000005340	9606.ENSP00000290167	0	0	0	0	0	0.132	0.500	0.464	0.747
DVL2	WNT1	9606.ENSP00000005340	9606.ENSP00000293549	0	0	0	0	0	0.132	0.500	0.542	0.784
DVL2	FZD10	9606.ENSP00000005340	9606.ENSP00000229030	0	0	0	0	0.052	0.169	0.650	0.352	0.797
DVL2	WNT11	9606.ENSP00000005340	9606.ENSP00000325526	0	0	0	0	0	0.132	0.500	0.746	0.880
DVL2	LRP5	9606.ENSP00000005340	9606.ENSP00000294304	0	0	0	0	0.093	0.108	0.650	0.627	0.880
DVL2	FZD3	9606.ENSP00000005340	9606.ENSP00000240093	0	0	0	0	0	0.169	0.650	0.629	0.882
DVL2	FRAT2	9606.ENSP00000005340	9606.ENSP00000360058	0	0	0	0	0	0	0.900	0.082	0.904
DVL2	APC2	9606.ENSP00000005340	9606.ENSP00000442954	0	0	0	0	0	0.045	0.900	0.121	0.908
DVL2	NOTCH4	9606.ENSP00000005340	9606.ENSP00000364163	0	0	0	0	0	0.094	0.900	0.134	0.914
DVL2	WNT3A	9606.ENSP00000005340	9606.ENSP00000284523	0	0	0	0	0	0.132	0.500	0.823	0.916
DVL2	FRAT1	9606.ENSP00000005340	9606.ENSP00000360060	0	0	0	0	0.042	0	0.900	0.247	0.921
DVL2	NOTCH2	9606.ENSP00000005340	9606.ENSP00000256646	0	0	0	0	0	0.114	0.900	0.235	0.926
DVL2	FZD9	9606.ENSP00000005340	9606.ENSP00000345785	0	0	0	0	0.053	0.169	0.650	0.767	0.927
DVL2	FZD1	9606.ENSP00000005340	9606.ENSP00000287934	0	0	0	0	0.049	0.169	0.650	0.773	0.928
DVL2	NOTCH3	9606.ENSP00000005340	9606.ENSP00000263388	0	0	0	0	0.045	0.114	0.900	0.272	0.930
DVL2	CTNNB1	9606.ENSP00000005340	9606.ENSP00000495360	0	0	0	0	0.051	0.368	0.500	0.795	0.930
